Expiration Date,Calls,Calls Last Sale,Calls Net,Calls Bid,Calls Ask,Calls Volume,Calls IV,Calls Delta,Calls Gamma,Calls Open Interest,Strike,Puts,Puts Last Sale,Puts Net,Puts Bid,Puts Ask,Puts Volume,Puts IV,Puts Delta,Puts Gamma,Puts Open Interest
Tue May 30 2023,NDXP230530C13825000,134.94,-18.51,119.8,127,1,0.1401,0.5022,0.0012,29,13825.00,NDXP230530P13825000,119.88,-19.82,134,143.9,1,0.139,-0.4977,0.0012,1
Tue May 30 2023,NDXP230530C13830000,123.8,123.8,117.2,124.3,4,0.1394,0.4963,0.0012,2,13830.00,NDXP230530P13830000,0,0,136.2,146.1,0,0.1385,-0.5036,0.0012,0
Tue May 30 2023,NDXP230530C13840000,0,0,112.1,118.9,0,0.1388,0.4844,0.0012,0,13840.00,NDXP230530P13840000,0,0,141,151.1,0,0.1384,-0.5155,0.0012,0
Tue May 30 2023,NDXP230530C13850000,122.4,-16.95,107.2,113.9,12,0.1384,0.4724,0.0012,23,13850.00,NDXP230530P13850000,0,0,145.8,156.2,0,0.1376,-0.5275,0.0012,0
Tue May 30 2023,NDXP230530C13860000,117.25,117.25,104.7,108.7,4,0.1378,0.4604,0.0012,3,13860.00,NDXP230530P13860000,0,0,150.9,161.4,0,0.1373,-0.5396,0.0012,0
Tue May 30 2023,NDXP230530C13870000,103.9,103.9,100.1,104.1,3,0.1372,0.4483,0.0012,2,13870.00,NDXP230530P13870000,0,0,156.1,166.9,0,0.1365,-0.5516,0.0012,0
Tue May 30 2023,NDXP230530C13875000,101.6,-24.7,97.7,101.6,2,0.138,0.4423,0.0012,14,13875.00,NDXP230530P13875000,0,0,158.7,169.7,0,0.1362,-0.5576,0.0012,0
Tue May 30 2023,NDXP230530C13880000,99.4,99.4,95.5,99.4,3,0.1378,0.4363,0.0012,3,13880.00,NDXP230530P13880000,0,0,161.4,172.5,0,0.1364,-0.5637,0.0012,0
Wed May 31 2023,NDXP230531C13725000,105,0,188.5,199.2,0,0.1512,0.6075,0.001,5,13725.00,NDXP230531P13725000,106.88,-5.62,107.1,111.1,2,0.1509,-0.3924,0.001,2
Wed May 31 2023,NDXP230531C13730000,0,0,185.3,195.9,0,0.1506,0.6026,0.001,0,13730.00,NDXP230531P13730000,0,0,108.9,113.4,0,0.1509,-0.3973,0.001,0
Wed May 31 2023,NDXP230531C13740000,0,0,179,189.4,0,0.1509,0.5928,0.001,0,13740.00,NDXP230531P13740000,0,0,111.3,117.2,0,0.1502,-0.4072,0.001,0
Wed May 31 2023,NDXP230531C13750000,209.65,-0.35,172.7,182.9,4,0.1507,0.5828,0.001,4,13750.00,NDXP230531P13750000,113.05,-7.7,114.8,120.9,4,0.1487,-0.4172,0.001,8
Wed May 31 2023,NDXP230531C13760000,0,0,166.6,176.7,0,0.1497,0.5726,0.001,0,13760.00,NDXP230531P13760000,0,0,118.6,124.7,0,0.1488,-0.4273,0.001,0
